17.5000 0 1000 20 2 209.074 14.9110 0.0438926 0 185.878 15.8987 -0.0426356 0 215.399 17.6011 0.152159 1 182.633 16.1123 0.171543 1 
18.0000 0 1000 20 2 216.534 14.9286 0.0352885 0 193.820 15.8688 -0.0598371 0 224.216 17.6654 0.128602 1 190.708 16.1866 0.148665 1 
18.5000 0 1000 20 2 224.002 14.9428 0.0283434 0 201.745 15.8326 -0.0723598 0 233.062 17.7197 0.108451 1 198.817 16.2511 0.128934 1 
19.0000 0 1000 20 2 231.476 14.9542 0.0227473 0 209.651 15.7921 -0.0809820 0 241.933 17.7653 0.0912867 1 206.957 16.3071 0.111979 1 
19.5000 0 1000 20 2 238.956 14.9633 0.0182445 0 217.537 15.7489 -0.0864069 0 250.825 17.8037 0.0767159 1 215.123 16.3558 0.0974493 1 
20.0000 0 1000 20 2 246.439 14.9706 0.0146256 0 225.400 15.7043 -0.0892534 0 259.735 17.8359 0.0643837 1 223.311 16.3983 0.0850231 1 
20.5000 0 1000 20 2 253.926 14.9765 0.0117198 0 233.241 15.6593 -0.0900555 0 268.660 17.8628 0.0539722 1 231.520 16.4355 0.0744101 1 
21.0000 0 1000 20 2 261.415 14.9812 0.00938822 0 241.059 15.6146 -0.0892665 0 277.597 17.8854 0.0452008 1 239.746 16.4682 0.0653527 1 
21.5000 0 1000 20 2 268.907 14.9849 0.00751852 0 248.856 15.5710 -0.0872655 0 286.544 17.9044 0.0378243 1 247.987 16.4970 0.0576242 1 
22.0000 0 1000 20 2 276.400 14.9879 0.00601991 0 256.631 15.5288 -0.0843662 0 295.501 17.9202 0.0316300 1 256.242 16.5225 0.0510275 1 
22.5000 0 1000 20 2 283.895 14.9903 0.00481919 0 264.385 15.4884 -0.0808250 0 304.464 17.9334 0.0264351 1 264.509 16.5452 0.0453925 1 
23.0000 0 1000 20 2 291.390 14.9923 0.00385744 0 272.120 15.4500 -0.0768496 0 313.433 17.9444 0.0220828 1 272.786 16.5655 0.0405729 1 
23.5000 0 1000 20 2 298.887 14.9938 0.00308729 0 279.835 15.4137 -0.0726060 0 322.408 17.9536 0.0184397 1 281.074 16.5837 0.0364440 1 
24.0000 0 1000 20 2 306.384 14.9951 0.00247069 0 287.534 15.3796 -0.0682257 0 331.387 17.9613 0.0153924 1 289.370 16.6002 0.0328994 1 
24.5000 0 1000 20 2 313.882 14.9960 0.00197710 0 295.216 15.3476 -0.0638115 0 340.369 17.9678 0.0128451 1 297.674 16.6151 0.0298490 1 
25.0000 0 1000 20 2 321.380 14.9968 0.00158204 0 302.882 15.3179 -0.0594421 0 349.354 17.9731 0.0107169 1 305.984 16.6287 0.0272167 1 
25.5000 0 1000 20 2 328.878 14.9975 0.00126585 0 310.534 15.2903 -0.0551769 0 358.342 17.9776 0.00893954 1 314.302 16.6412 0.0249380 1 
26.0000 0 1000 20 2 336.377 14.9980 0.00101283 0 318.173 15.2648 -0.0510595 0 367.332 17.9813 0.00745573 1 322.625 16.6527 0.0229586 1 
26.5000 0 1000 20 2 343.876 14.9984 0.000810354 0 325.799 15.2412 -0.0471205 0 376.323 17.9844 0.00621736 1 330.954 16.6633 0.0212328 1 
27.0000 0 1000 20 2 351.376 14.9987 0.000648342 0 333.415 15.2196 -0.0433804 0 385.316 17.9870 0.00518409 1 339.288 16.6731 0.0197221 1 
27.5000 0 1000 20 2 358.875 14.9990 0.000518712 0 341.019 15.1996 -0.0398514 0 394.310 17.9892 0.00432213 1 347.627 16.6823 0.0183941 1 
28.0000 0 1000 20 2 366.375 14.9992 0.000414993 0 348.615 15.1814 -0.0365395 0 403.305 17.9910 0.00360320 1 355.971 16.6909 0.0172216 1 
28.5000 0 1000 20 2 373.874 14.9993 0.000332010 0 356.201 15.1646 -0.0334456 0 412.301 17.9925 0.00300366 1 364.318 16.6990 0.0161817 1 
29.0000 0 1000 20 2 381.374 14.9995 0.000265618 0 363.780 15.1494 -0.0305669 0 421.297 17.9937 0.00250374 1 372.670 16.7067 0.0152552 1 
29.5000 0 1000 20 2 388.874 14.9996 0.000212501 0 371.351 15.1354 -0.0278976 0 430.294 17.9948 0.00208693 1 381.025 16.7139 0.0144257 1 
30.0000 0 1000 20 2 396.374 14.9997 0.000170005 0 378.915 15.1227 -0.0254300 0 439.292 17.9956 0.00173944 1 389.383 16.7207 0.0136796 1 
30.5000 0 1000 20 2 403.873 14.9997 0.000136006 0 386.474 15.1111 -0.0231551 0 448.290 17.9964 0.00144976 1 397.745 16.7272 0.0130054 1 
31.0000 0 1000 20 2 411.373 14.9998 0.000108807 0 394.027 15.1006 -0.0210626 0 457.288 17.9970 0.00120830 1 406.110 16.7334 0.0123933 1 
31.5000 0 1000 20 2 418.873 14.9998 8.70465e-05 0 401.575 15.0910 -0.0191420 0 466.287 17.9975 0.00100703 1 414.479 16.7393 0.0118352 1 
32.0000 0 1000 20 2 426.373 14.9999 6.96379e-05 0 409.118 15.0823 -0.0173825 0 475.286 17.9979 0.000839266 1 422.850 16.7450 0.0113240 1 
32.5000 0 1000 20 2 433.873 14.9999 5.57107e-05 0 416.657 15.0744 -0.0157732 0 484.285 17.9983 0.000699442 1 431.224 16.7504 0.0108538 1 
33.0000 0 1000 20 2 441.373 14.9999 4.45689e-05 0 424.193 15.0673 -0.0143035 0 493.284 17.9985 0.000582905 1 439.600 16.7556 0.0104197 1 
33.5000 0 1000 20 2 448.873 14.9999 3.56553e-05 0 431.725 15.0608 -0.0129630 0 502.283 17.9988 0.000485781 1 447.979 16.7606 0.0100173 1 
34.0000 0 1000 20 2 456.373 14.9999 2.85243e-05 0 439.254 15.0549 -0.0117419 0 511.283 17.9990 0.000404835 1 456.361 16.7655 0.00964299 1 
34.5000 0 1000 20 2 463.873 15.0000 2.28195e-05 0 446.780 15.0496 -0.0106307 0 520.282 17.9992 0.000337375 1 464.745 16.7701 0.00929367 1 
35.0000 0 1000 20 2 471.373 15.0000 1.82557e-05 0 454.303 15.0448 -0.00962040 0 529.282 17.9993 0.000281155 1 473.131 16.7746 0.00896664 1 
35.5000 0 1000 20 2 478.873 15.0000 1.46046e-05 0 538.282 17.9994 0.000234302 1 481.519 16.7789 0.00865961 1 461.916 15.4059 0.722089 1 
36.0000 0 1000 20 2 486.373 15.0000 1.16837e-05 0 547.281 17.9995 0.000195256 1 489.910 16.7831 0.00837059 1 469.694 15.7073 0.602883 1 
36.5000 0 1000 20 2 493.873 15.0000 9.34696e-06 0 556.281 17.9996 0.000162716 1 498.302 16.7871 0.00809784 1 477.610 15.9546 0.494606 1 
37.0000 0 1000 20 2 501.373 15.0000 7.47757e-06 0 565.281 17.9997 0.000135599 1 506.697 16.7911 0.00783988 1 485.637 16.1544 0.399542 1 
37.5000 0 1000 20 2 508.873 15.0000 5.98206e-06 0 574.281 17.9997 0.000113000 1 515.093 16.7949 0.00759540 1 493.754 16.3136 0.318462 1 
38.0000 0 1000 20 2 516.373 15.0000 4.78565e-06 0 583.281 17.9998 9.41678e-05 1 523.492 16.7985 0.00736325 1 501.942 16.4391 0.250979 1 
38.5000 0 1000 20 2 523.873 15.0000 3.82852e-06 0 592.281 17.9998 7.84738e-05 1 531.892 16.8021 0.00714243 1 510.186 16.5371 0.195942 1 
39.0000 0 1000 20 2 531.373 15.0000 3.06282e-06 0 601.281 17.9998 6.53953e-05 1 540.294 16.8056 0.00693206 1 518.474 16.6130 0.151800 1 
39.5000 0 1000 20 2 538.873 15.0000 2.45026e-06 0 610.280 17.9999 5.44964e-05 1 548.697 16.8089 0.00673135 1 526.795 16.6714 0.116873 1 
40.0000 0 1000 20 2 546.373 15.0000 1.96021e-06 0 619.280 17.9999 4.54139e-05 1 557.103 16.8122 0.00653961 1 535.142 16.7162 0.0895412 1 
40.5000 0 1000 20 2 553.873 15.0000 1.56817e-06 0 628.280 17.9999 3.78451e-05 1 565.509 16.8154 0.00635620 1 543.508 16.7503 0.0683421 1 
41.0000 0 1000 20 2 561.373 15.0000 1.25453e-06 0 637.280 17.9999 3.15377e-05 1 573.918 16.8185 0.00618058 1 551.890 16.7763 0.0520195 1 
41.5000 0 1000 20 2 568.873 15.0000 1.00363e-06 0 646.280 17.9999 2.62815e-05 1 582.328 16.8215 0.00601223 1 560.283 16.7961 0.0395275 1 
42.0000 0 1000 20 2 576.373 15.0000 8.02901e-07 0 655.280 17.9999 2.19013e-05 1 590.739 16.8244 0.00585071 1 568.685 16.8111 0.0300164 1 
42.5000 0 1000 20 2 583.873 15.0000 6.42321e-07 0 664.280 18.0000 1.82511e-05 1 599.152 16.8273 0.00569560 1 577.093 16.8225 0.0228079 1 
43.0000 0 1000 20 2 591.373 15.0000 5.13857e-07 0 673.280 18.0000 1.52093e-05 1 607.567 16.8300 0.00554653 1 585.507 16.8312 0.0173676 1 
43.5000 0 1000 20 2 598.873 15.0000 4.11086e-07 0 682.280 18.0000 1.26744e-05 1 615.982 16.8327 0.00540315 1 593.924 16.8378 0.0132789 1 
44.0000 0 1000 20 2 606.373 15.0000 3.28868e-07 0 691.280 18.0000 1.05620e-05 1 624.399 16.8354 0.00526516 1 602.344 16.8430 0.0102193 1 
44.5000 0 1000 20 2 613.873 15.0000 2.63095e-07 0 700.280 18.0000 8.80170e-06 1 632.818 16.8379 0.00513226 1 610.767 16.8469 0.00794044 1 
45.0000 0 1000 20 2 632.818 16.8379 0.00513226 0 621.373 15.0000 2.10476e-07 0 709.280 18.0000 7.33476e-06 1 610.767 16.8469 0.00794044 1 
45.5000 0 1000 20 2 641.244 16.8661 0.0563848 0 628.798 14.7002 -0.599618 0 718.280 18.0000 6.11230e-06 1 619.283 17.2193 0.744814 1 
46.0000 0 1000 20 2 649.683 16.8895 0.0466921 0 636.114 14.5627 -0.275060 0 727.280 18.0000 5.09359e-06 1 627.977 17.5572 0.675793 1 
46.5000 0 1000 20 2 658.132 16.9088 0.0386287 0 643.379 14.5003 -0.124634 0 736.280 18.0000 4.24466e-06 1 636.832 17.8618 0.609170 1 
47.0000 0 1000 20 2 666.591 16.9248 0.0319325 0 650.624 14.4777 -0.0452965 0 745.280 18.0000 3.53722e-06 1 645.831 18.1347 0.545725 1 
47.5000 0 1000 20 2 675.056 16.9379 0.0263797 0 657.863 14.4772 -0.000980245 0 754.280 18.0000 2.94768e-06 1 654.959 18.3777 0.486064 1 
48.0000 0 1000 20 2 683.528 16.9488 0.0217806 0 665.104 14.4893 0.0241985 0 763.280 18.0000 2.45640e-06 1 664.202 18.5930 0.430609 1 
48.5000 0 1000 20 2 692.005 16.9578 0.0179753 0 672.354 14.5084 0.0382482 0 772.280 18.0000 2.04700e-06 1 673.546 18.7828 0.379607 1 
49.0000 0 1000 20 2 700.485 16.9652 0.0148292 0 679.614 14.5312 0.0455810 0 781.280 18.0000 1.70584e-06 1 682.979 18.9494 0.333153 1 
49.5000 0 1000 20 2 708.970 16.9714 0.0122300 0 686.885 14.5556 0.0487800 0 790.280 18.0000 1.42153e-06 1 692.490 19.0950 0.291206 1 
50.0000 0 1000 20 2 717.456 16.9764 0.0100838 0 694.169 14.5803 0.0494228 0 799.280 18.0000 1.18461e-06 1 702.069 19.2218 0.253623 1 
50.5000 0 1000 20 2 725.946 16.9806 0.00831251 0 701.465 14.6046 0.0485007 0 808.280 18.0000 9.87174e-07 1 711.708 19.3319 0.220182 1 
51.0000 0 1000 20 2 734.437 16.9840 0.00685116 0 708.774 14.6279 0.0466485 0 817.280 18.0000 8.22645e-07 1 721.397 19.4272 0.190609 1 
51.5000 0 1000 20 2 742.930 16.9868 0.00564591 0 716.093 14.6500 0.0442766 0 826.280 18.0000 6.85537e-07 1 731.118 19.4548 0.0552949 1 
52.0000 0 1000 20 2 751.424 16.9891 0.00465214 0 723.423 14.6709 0.0416509 0 835.280 18.0000 5.71281e-07 1 740.851 19.4772 0.0447318 1 
52.5000 0 1000 20 2 759.919 16.9910 0.00383292 0 730.764 14.6903 0.0389427 0 844.280 18.0000 4.76068e-07 1 750.594 19.4951 0.0357497 1 
53.0000 0 1000 20 2 768.415 16.9926 0.00315770 0 738.113 14.7085 0.0362608 0 853.280 18.0000 3.96723e-07 1 760.345 19.5092 0.0281210 1 
53.5000 0 1000 20 2 776.911 16.9939 0.00260126 0 745.472 14.7253 0.0336719 0 862.280 18.0000 3.30603e-07 1 770.102 19.5200 0.0216468 1 
54.0000 0 1000 20 2 785.408 16.9950 0.00214276 0 752.838 14.7409 0.0312153 0 871.280 18.0000 2.75502e-07 1 779.864 19.5281 0.0161545 1 
54.5000 0 1000 20 2 793.906 16.9959 0.00176500 0 760.212 14.7554 0.0289112 0 880.280 18.0000 2.29585e-07 1 789.630 19.5338 0.0114949 1 
55.0000 0 1000 20 2 802.404 16.9966 0.00145378 0 767.593 14.7687 0.0267680 0 889.280 18.0000 1.91321e-07 1 799.398 19.5376 0.00754001 1 
55.5000 0 1000 20 2 810.903 16.9972 0.00119740 0 774.981 14.7811 0.0247860 0 898.280 18.0000 1.59434e-07 1 809.167 19.5397 0.00418039 1 
56.0000 0 1000 20 2 819.401 16.9977 0.000986208 0 782.374 14.7926 0.0229606 0 907.280 18.0000 1.32862e-07 1 818.937 19.5403 0.00132263 1 
56.5000 0 1000 20 2 827.900 16.9981 0.000812250 0 789.773 14.8033 0.0212840 0 916.077 17.1892 -1.62168 1 828.702 19.5200 -0.0406359 1 
57.0000 0 1000 20 2 836.399 16.9984 0.000668965 0 797.177 14.8131 0.0197471 0 924.493 16.4740 -1.43029 1 838.452 19.4809 -0.0781256 1 
57.5000 0 1000 20 2 844.899 16.9987 0.000550948 0 804.586 14.8223 0.0183396 0 932.562 15.8017 -1.34468 1 848.179 19.4239 -0.114118 1 
58.0000 0 1000 20 2 853.398 16.9989 0.000453746 0 811.999 14.8308 0.0170515 0 940.296 15.1337 -1.33593 1 857.872 19.3480 -0.151753 1 
58.5000 0 1000 20 2 861.898 16.9991 0.000373690 0 819.417 14.8388 0.0158727 0 947.689 14.4390 -1.38942 1 867.521 19.2507 -0.194549 1 
59.0000 0 1000 20 2 870.397 16.9993 0.000307756 0 826.838 14.8462 0.0147937 0 954.721 13.6904 -1.49715 1 877.116 19.1274 -0.246727 1 
59.5000 0 1000 20 2 878.897 16.9994 0.000253454 0 834.263 14.8531 0.0138056 0 961.360 12.8638 -1.65325 1 886.640 18.9706 -0.313619 1 
60.0000 0 1000 20 2 887.397 16.9995 0.000208732 0 841.691 14.8595 0.0129000 0 967.561 11.9386 -1.85041 1 896.075 18.7695 -0.402103 1 
60.5000 0 1000 20 2 895.896 16.9996 0.000171900 0 849.122 14.8655 0.0120692 0 973.270 10.9004 -2.07630 1 905.395 18.5090 -0.520935 1 
61.0000 0 1000 20 2 904.396 16.9997 0.000141567 0 856.556 14.8712 0.0113065 0 978.432 9.74539 -2.31012 1 914.564 18.1687 -0.680671 1 
61.5000 0 1000 20 2 912.741 16.3783 -1.24277 0 863.990 14.8645 -0.0133346 0 982.989 8.48500 -2.52077 1 923.537 17.7224 -0.892641 1 
62.0000 0 1000 20 2 920.792 15.8272 -1.10211 0 871.418 14.8477 -0.0337684 0 986.898 7.15036 -2.66927 1 932.252 17.1392 -1.16631 1 
62.5000 0 1000 20 2 928.576 15.3079 -1.03867 0 878.836 14.8218 -0.0517441 0 990.134 5.79179 -2.71715 1 940.634 16.3869 -1.50469 1 
63.0000 0 1000 20 2 936.101 14.7908 -1.03411 0 886.238 14.7871 -0.0693186 0 992.700 4.47251 -2.63855 1 948.590 15.4377 -1.89827 1 
63.5000 0 1000 20 2 943.361 14.2510 -1.07959 0 893.620 14.7427 -0.0887481 0 994.633 3.25860 -2.42783 1 956.019 14.2781 -2.31929 1 
64.0000 0 1000 20 2 950.340 13.6654 -1.17128 0 900.978 14.6864 -0.112648 0 996.000 2.21015 -2.09691 1 962.818 12.9186 -2.71895 1 
64.5000 0 1000 20 2 957.009 13.0115 -1.30777 0 908.303 14.6143 -0.144308 0 996.896 1.37490 -1.67050 1 968.899 11.4023 -3.03257 1 
65.0000 0 1000 20 2 963.329 12.2676 -1.48774 0 915.587 14.5202 -0.188145 0 997.434 0.776960 -1.19587 1 974.200 9.80166 -3.20137 1 
65.5000 0 1000 20 2 969.250 11.4140 -1.70724 0 922.815 14.3951 -0.250267 0 997.728 0.400303 -0.753313 1 978.699 8.19793 -3.20746 1 
66.0000 0 1000 20 2 974.712 10.4360 -1.95614 0 929.971 14.2255 -0.339082 0 997.876 0.191061 -0.418484 1 982.413 6.65575 -3.08435 1 
66.5000 0 1000 20 2 979.653 9.32890 -2.21412 0 937.025 13.9927 -0.465679 0 997.946 0.0863051 -0.209512 1 985.381 5.21546 -2.88058 1 
67.0000 0 1000 20 2 984.012 8.10487 -2.44806 0 943.941 13.6710 -0.643429 0 997.977 0.0376671 -0.0972759 1 987.661 3.90471 -2.62150 1 
67.5000 0 1000 20 2 987.737 6.79773 -2.61428 0 950.666 13.2280 -0.885903 0 997.990 0.0161358 -0.0430626 1 989.325 2.75312 -2.30319 1 
68.0000 0 1000 20 2 990.803 5.46329 -2.66888 0 957.129 12.6269 -1.20223 0 997.996 0.00685038 -0.0185709 1 990.463 1.79737 -1.91150 1 
68.5000 0 1000 20 2 993.211 4.17159 -2.58340 0 963.244 11.8321 -1.58960 0 997.998 0.00289652 -0.00790772 1 991.180 1.07073 -1.45328 1 
69.0000 0 1000 20 2 995.003 2.99406 -2.35507 0 968.907 10.8203 -2.02355 0 997.999 0.00122258 -0.00334789 1 991.592 0.579510 -0.982442 1 
69.5000 0 1000 20 2 996.250 1.99264 -2.00284 0 974.011 9.59606 -2.44852 0 998.000 0.000515643 -0.00141387 1 991.809 0.287800 -0.583420 1 
70.0000 0 1000 20 2 997.051 1.21247 -1.56034 0 978.462 8.20684 -2.77845 0 998.000 0.000217412 -0.000596461 1 991.915 0.133696 -0.308208 1 
70.5000 0 1000 20 2 997.521 0.669820 -1.08529 0 982.200 6.74285 -2.92798 0 998.000 9.16558e-05 -0.000251513 1 991.963 0.0593713 -0.148650 1 
71.0000 0 1000 20 2 997.773 0.338352 -0.662936 0 985.212 5.30773 -2.87023 0 998.000 3.86378e-05 -0.000106036 1 991.984 0.0256787 -0.0673852 1 
71.5000 0 1000 20 2 998.130 1.08835 1.50000 0 987.649 4.44000 -1.73545 0 998.187 0.750039 1.50000 1 992.049 0.235509 0.419660 1 
72.0000 0 1000 20 2 998.862 1.83834 1.49997 0 989.732 3.88952 -1.10097 0 998.750 1.50004 1.50000 1 992.267 0.633362 0.795707 1 
72.5000 0 1000 20 2 999.968 2.58824 1.49979 0 991.610 3.62437 -0.530305 0 999.688 2.25000 1.49993 1 992.709 1.13540 1.00407 1 
73.0000 0 1000 20 2 1001.45 3.33783 1.49919 0 993.419 3.61273 -0.0232736 0 1001.00 2.99982 1.49963 1 993.418 1.69997 1.12914 1 
73.5000 0 1000 20 2 1003.31 4.08672 1.49777 0 995.273 3.80380 0.382134 0 1002.69 3.74924 1.49884 1 994.419 2.30470 1.20945 1 
74.0000 0 1000 20 2 1005.54 4.83421 1.49499 0 997.260 4.14307 0.678537 0 1004.75 4.49783 1.49718 1 995.729 2.93666 1.26394 1 
74.5000 0 1000 20 2 1008.14 5.57931 1.49019 0 999.442 4.58515 0.884160 0 1007.18 5.24490 1.49415 1 997.360 3.58786 1.30239 1 
75.0000 0 1000 20 2 1011.11 6.32061 1.48260 0 1001.86 5.09679 1.02328 0 1009.99 5.98950 1.48919 1 999.320 4.25293 1.33013 1 
75.5000 0 1000 20 2 1014.46 7.05628 1.47134 0 1004.55 5.65471 1.11585 0 1013.17 6.73030 1.48161 1 1001.62 4.92799 1.35013 1 
76.0000 0 1000 20 2 1018.17 7.78401 1.45548 0 1007.52 6.24247 1.17552 0 1016.72 7.46564 1.47068 1 1004.25 5.61000 1.36402 1 
76.5000 0 1000 20 2 1022.24 8.50105 1.43407 0 1010.80 6.84792 1.21090 0 1020.64 8.19345 1.45561 1 1007.23 6.29635 1.37270 1 
77.0000 0 1000 20 2 1026.67 9.20415 1.40620 0 1014.37 7.46148 1.22711 0 1024.91 8.91125 1.43560 1 1010.55 6.98462 1.37653 1 
